,big_age,high_educ,has_job,default,housing,loan,cell_cont,before_con,influence_ccon,long_dur,poutcome,y
22473,False,False,False,False,True,True,False,False,True,True,False,False
22474,False,False,True,False,True,False,True,False,False,False,False,False
22475,True,False,True,False,False,True,False,True,True,True,True,True
22476,False,False,True,False,True,True,False,False,False,True,False,True
22477,True,True,True,False,False,True,False,False,False,False,False,False
22478,True,False,True,False,False,True,False,False,True,True,False,False
22479,False,True,True,False,True,True,False,False,True,False,False,False
22480,True,True,True,False,False,True,False,False,True,True,False,True
22481,True,True,True,False,True,True,False,False,True,True,False,False
22482,True,False,True,False,False,True,False,False,False,True,False,False
22483,True,False,True,False,True,True,True,False,False,False,False,False
22484,True,False,True,False,False,True,False,False,False,False,False,False
22485,True,False,True,False,True,True,True,False,False,False,False,False
22486,False,False,True,False,False,True,False,False,True,True,False,True
22487,True,False,True,False,False,True,False,False,False,True,False,False
22488,False,True,True,False,False,True,False,False,False,True,False,True
22489,False,False,True,False,True,False,False,False,True,False,False,False
22490,False,True,True,False,True,True,False,False,True,False,False,False
22491,True,True,True,False,False,True,False,False,True,True,False,False
22492,False,False,True,False,True,True,False,False,True,False,False,False
22493,False,False,False,False,False,True,True,False,True,False,False,False
22494,True,True,True,False,False,True,False,False,True,True,False,True
22495,False,False,True,False,False,True,False,True,False,False,False,False
22496,False,True,True,False,True,True,True,False,False,True,False,False
22497,False,False,True,False,False,True,False,False,True,False,False,False
22498,False,False,True,False,False,True,True,False,True,False,False,False
22499,True,True,True,False,True,True,True,False,False,True,False,False
22500,True,True,True,False,False,True,False,False,True,True,False,False
22501,False,False,True,False,False,True,False,False,True,False,False,False
22502,False,True,True,False,False,True,False,False,True,False,False,False
22503,True,True,True,False,True,True,True,False,True,False,False,False
22504,True,True,True,False,False,True,True,False,False,False,False,False
22505,False,False,False,False,True,True,False,True,False,True,False,True
22506,False,True,True,False,True,True,True,False,True,False,False,False
22507,False,True,True,False,False,True,False,True,True,False,True,False
22508,True,True,True,False,False,True,False,True,False,False,True,True
22509,False,False,True,False,True,True,True,False,True,True,False,False
22510,True,True,True,False,False,True,False,True,False,True,False,False
22511,False,False,True,False,True,True,True,False,True,True,False,False
22512,False,True,True,False,False,True,False,False,False,False,False,False
22513,False,True,True,False,False,True,True,False,True,True,False,False
22514,True,False,True,False,True,True,True,False,True,False,False,False
22515,False,False,True,False,False,True,False,True,True,False,False,False
22516,False,False,False,False,False,True,True,False,True,False,False,False
22517,False,False,True,False,True,True,False,False,False,True,False,False
22518,False,False,True,False,False,False,False,True,False,True,False,False
22519,False,False,True,False,True,True,False,False,True,True,False,False
22520,False,False,True,False,False,False,False,True,True,True,False,False
22521,True,False,True,False,True,True,False,False,False,False,False,False
22522,True,True,False,False,False,False,False,False,False,True,False,False
22523,True,True,True,False,False,True,False,False,True,True,False,False
22524,False,False,True,False,True,True,False,False,False,True,False,False
22525,True,True,True,False,False,False,False,False,False,True,False,False
22526,False,True,True,False,False,True,True,False,True,True,False,False
22527,False,False,True,False,True,True,False,True,False,False,False,False
22528,True,True,False,False,False,True,False,False,True,False,False,False
22529,False,False,True,False,False,True,True,False,True,True,False,False
22530,False,False,True,False,False,True,False,False,True,True,False,False
22531,False,True,True,False,True,True,False,True,False,True,False,False
22532,False,False,False,False,True,False,False,False,True,True,False,True
22533,True,True,True,False,False,True,False,True,False,True,False,True
22534,False,True,True,False,True,True,True,False,False,True,False,False
22535,True,False,True,False,False,True,True,False,False,True,False,False
22536,False,True,True,False,True,False,True,False,True,False,False,False
22537,False,False,True,False,False,True,False,True,True,False,False,False
22538,False,True,True,False,False,True,True,False,True,True,False,False
22539,True,False,True,False,True,True,True,False,False,True,False,False
22540,False,False,True,False,True,True,False,False,False,False,False,False
22541,False,True,True,False,False,False,False,False,True,True,False,False
22542,True,False,True,False,True,True,True,False,True,True,False,False
22543,True,True,False,False,False,True,False,False,True,True,False,False
22544,False,False,True,False,False,True,False,False,False,True,False,False
22545,False,True,True,False,True,False,True,False,True,False,False,False
22546,False,True,True,False,True,True,True,False,True,False,False,False
22547,True,True,True,False,False,True,False,False,True,False,False,False
22548,True,False,True,False,False,True,True,False,True,False,False,False
22549,False,False,True,False,True,True,True,False,False,False,False,False
22550,False,True,True,False,True,True,True,False,True,False,False,False
22551,True,False,True,False,False,True,False,False,True,True,False,False
22552,True,True,True,False,False,True,False,True,False,False,False,False
22553,True,True,True,False,False,True,False,False,True,True,False,False
22554,True,True,False,False,True,True,True,False,True,True,False,False
22555,True,True,False,False,True,True,False,True,True,True,True,True
22556,True,False,True,False,False,True,False,False,False,False,False,False
22557,True,False,True,False,False,True,False,False,True,True,False,False
22558,True,True,True,False,False,True,False,False,True,True,False,False
22559,False,False,True,False,True,True,False,False,False,False,False,False
22560,False,False,True,False,True,True,False,False,True,True,False,False
22561,True,True,True,False,False,True,True,False,True,True,False,False
22562,False,True,True,False,True,True,False,False,True,True,False,True
22563,True,True,True,False,False,True,False,False,False,True,False,False
22564,False,False,False,False,False,True,False,False,True,True,False,True
22565,True,False,True,False,False,True,True,False,False,True,False,False
22566,True,True,True,False,True,True,False,False,False,False,False,False
22567,False,False,True,False,False,True,False,False,False,False,False,False
22568,True,True,True,False,True,True,False,False,False,False,False,False
22569,False,False,True,False,True,True,False,False,False,False,False,False
22570,True,True,True,False,True,True,False,False,True,False,False,False
22571,True,False,True,False,False,False,False,False,True,False,False,False
22572,False,True,True,False,False,True,False,True,False,True,False,False
22573,True,True,True,False,False,False,True,False,False,False,False,False
22574,True,True,True,False,False,True,True,False,False,False,False,False
22575,False,False,True,False,True,True,True,False,False,True,False,False
22576,True,True,True,False,False,False,False,False,False,False,False,False
22577,True,True,True,False,False,True,False,False,True,True,False,False
22578,True,True,True,False,False,True,False,False,True,True,False,True
22579,True,False,True,False,False,True,True,False,False,False,False,False
22580,False,False,True,False,False,True,False,False,False,True,False,False
22581,False,True,True,False,True,True,False,False,True,False,False,False
22582,False,True,True,False,True,False,False,True,False,True,True,True
22583,True,True,True,False,True,False,False,False,True,True,False,False
22584,True,False,True,False,False,False,True,False,True,True,False,False
22585,False,True,True,False,True,True,True,False,False,False,False,False
22586,True,False,True,False,True,False,True,False,False,False,False,False
22587,True,True,True,False,True,True,False,False,False,True,False,False
22588,False,True,True,False,False,True,True,False,True,False,False,False
22589,True,True,True,False,False,False,False,True,False,False,False,False
22590,True,True,True,False,True,True,True,False,False,True,False,True
22591,False,False,True,False,True,True,True,False,True,False,False,False
22592,False,True,True,False,False,True,False,False,False,True,False,False
22593,False,True,True,False,True,True,False,False,False,False,False,False
22594,True,True,True,False,True,True,True,False,True,False,False,False
22595,False,False,True,False,False,False,True,False,True,False,False,False
22596,True,True,True,False,True,True,True,False,False,True,False,False
22597,False,True,True,False,False,True,False,False,False,True,False,False
22598,False,True,True,False,False,True,False,False,True,True,False,False
22599,False,True,True,False,True,True,False,False,False,False,False,False
22600,False,True,False,False,False,True,False,False,False,False,False,True
22601,False,False,True,False,True,False,True,False,True,True,False,False
22602,True,False,True,False,True,True,False,False,True,True,False,True
22603,False,False,True,False,False,True,False,False,True,False,False,False
22604,True,False,True,False,True,True,False,True,False,False,False,False
22605,False,False,True,False,False,True,False,False,True,True,False,False
22606,False,True,True,False,False,True,False,False,True,True,False,False
22607,False,False,True,False,False,True,False,False,False,False,False,False
22608,False,False,True,False,False,False,False,False,True,True,False,True
22609,False,True,True,False,True,True,False,False,True,False,False,False
22610,True,True,True,False,True,True,False,False,False,True,False,True
22611,True,False,True,False,False,False,False,False,True,False,False,False
22612,True,False,True,False,False,True,False,False,True,False,False,False
22613,False,False,True,False,False,True,False,False,True,True,False,False
22614,False,True,False,False,True,True,False,False,False,False,False,False
22615,False,False,True,False,False,True,False,False,False,True,False,False
22616,False,False,True,False,True,True,False,False,True,True,False,True
22617,False,False,True,False,False,True,False,False,True,False,False,False
22618,True,False,True,False,True,False,False,False,False,True,False,True
22619,True,True,True,False,False,True,False,False,True,False,False,False
22620,False,True,True,False,True,False,True,False,True,False,False,False
22621,True,True,True,False,False,True,False,False,True,False,False,False
22622,True,False,False,False,True,True,False,False,False,False,False,True
22623,False,False,True,False,False,True,True,False,True,True,False,False
22624,False,False,True,False,True,False,True,False,True,False,False,False
22625,True,True,True,False,False,True,True,False,True,True,False,False
22626,True,False,True,False,False,True,True,False,False,True,False,False
22627,True,False,True,False,False,True,False,False,True,False,False,False
22628,True,True,True,False,False,True,False,False,True,True,False,False
22629,False,False,True,False,False,True,True,False,False,False,False,False
22630,False,False,True,False,True,True,False,True,False,False,True,False
22631,False,False,True,False,True,True,False,False,True,True,False,False
22632,True,False,True,False,False,True,False,False,True,False,False,False
22633,False,True,True,False,False,True,False,False,True,False,False,False
22634,True,False,True,False,True,True,False,False,True,False,False,False
22635,False,False,True,False,True,True,False,False,True,True,False,False
22636,True,False,True,False,True,True,True,False,True,False,False,False
22637,True,False,True,False,False,True,False,False,True,False,False,False
22638,True,False,True,False,True,True,False,False,False,True,False,False
22639,False,False,True,False,True,True,False,True,False,False,False,False
22640,True,True,True,False,False,True,False,False,True,False,False,False
22641,False,False,True,False,True,True,False,False,True,True,False,False
22642,True,False,True,False,True,True,False,False,False,True,False,False
22643,True,False,True,False,True,True,True,False,False,False,False,False
22644,True,True,True,False,False,True,False,False,False,False,False,False
22645,False,False,True,False,False,False,False,False,True,False,False,False
22646,True,False,True,False,False,True,False,False,False,False,False,False
22647,False,False,True,False,False,True,False,True,False,True,False,False
22648,False,True,False,False,True,True,False,False,False,False,False,False
22649,False,True,True,False,True,True,True,False,True,False,False,False
22650,True,False,True,False,True,True,True,False,True,True,False,False
22651,True,True,True,False,False,True,False,False,False,False,False,False
22652,False,False,True,False,True,True,False,False,False,True,False,False
22653,True,True,True,False,True,True,False,False,True,False,False,False
22654,False,False,True,False,True,True,False,False,False,False,False,False
22655,True,True,True,False,True,True,False,False,True,True,False,False
22656,False,False,True,False,True,False,False,False,True,False,False,False
22657,False,True,True,False,True,True,False,True,False,True,False,True
22658,True,False,True,False,True,True,False,False,True,False,False,False
22659,True,True,True,False,False,True,True,False,True,False,False,False
22660,True,False,True,False,False,True,True,False,False,True,False,False
22661,True,False,True,False,False,True,False,False,True,True,False,False
22662,True,False,True,False,True,True,False,False,False,False,False,False
22663,True,True,True,False,True,True,False,False,True,False,False,False
22664,True,False,False,False,False,True,False,True,False,True,False,False
22665,True,False,True,False,True,True,True,False,True,True,False,False
22666,True,True,False,False,False,True,False,False,True,True,False,False
22667,True,True,True,False,False,True,True,False,True,False,False,False
22668,True,True,True,False,True,True,True,False,False,False,False,False
22669,False,False,False,False,False,True,False,False,True,True,False,True
22670,True,True,True,False,False,True,True,False,True,True,False,False
22671,False,True,True,False,True,True,True,False,False,False,False,False
22672,True,True,True,False,False,True,True,False,True,True,False,False
22673,False,True,True,False,False,True,False,False,True,False,False,False
22674,True,True,True,False,True,True,True,False,False,False,False,False
22675,True,False,True,False,False,False,True,False,False,False,False,False
22676,False,False,True,False,True,True,False,True,True,True,False,False
22677,False,False,True,False,True,True,True,False,True,True,False,False
22678,False,False,True,False,True,True,False,False,True,False,False,False
22679,True,False,True,False,False,True,False,False,False,False,False,False
22680,False,False,True,False,True,True,True,False,False,False,False,False
22681,False,True,True,False,False,True,False,False,False,False,False,False
22682,False,True,True,False,False,True,False,False,False,False,False,False
22683,False,True,True,False,False,True,False,False,False,True,False,True
22684,True,False,True,False,True,False,False,True,True,False,False,False
22685,True,True,True,False,False,True,False,False,False,False,False,False
22686,False,False,True,False,False,False,False,False,False,False,False,False
22687,True,False,True,False,False,False,True,False,True,True,False,False
22688,True,False,True,False,True,True,True,False,True,True,False,False
22689,True,False,True,False,True,True,True,False,False,False,False,False
22690,False,False,True,False,False,True,False,True,False,True,False,False
22691,True,True,True,False,False,True,False,False,False,True,False,False
22692,True,False,False,False,False,True,False,True,False,True,False,False
22693,False,False,False,False,False,True,False,False,True,False,False,False
22694,True,True,True,False,False,True,False,False,False,False,False,False
22695,True,False,True,False,True,True,False,True,False,True,False,False
22696,True,True,True,False,True,True,False,False,False,True,False,True
22697,False,False,True,False,False,True,True,False,True,False,False,False
22698,False,True,True,False,False,True,True,False,True,False,False,False
22699,False,True,True,False,False,True,True,False,True,False,False,False
22700,False,True,True,False,True,True,False,False,False,False,False,False
22701,True,False,True,False,True,True,True,False,True,True,False,False
22702,True,False,True,False,True,True,True,False,True,True,False,False
22703,False,True,True,False,True,True,True,False,False,False,False,False
22704,True,False,True,False,False,True,True,False,True,True,False,False
22705,False,True,True,False,False,False,False,False,True,True,False,True
22706,False,True,True,False,False,False,False,False,False,True,False,True
22707,True,True,False,False,True,True,True,False,False,False,False,False
22708,False,False,True,False,False,True,True,False,True,False,False,False
22709,False,False,True,False,False,True,False,False,True,True,False,False
22710,True,True,True,False,False,True,False,False,False,True,False,True
22711,False,False,True,False,False,False,False,False,False,False,False,False
22712,True,False,True,False,False,True,False,False,True,True,False,False
22713,False,False,True,False,False,True,False,False,True,True,False,False
22714,True,False,True,False,False,True,True,False,True,False,False,False
22715,False,False,True,False,False,True,False,False,False,True,False,False
22716,False,True,True,False,False,True,False,False,False,False,False,True
22717,True,True,True,False,False,True,True,False,True,True,False,False
22718,False,True,True,False,False,True,True,False,False,False,False,False
22719,False,False,True,False,True,True,True,False,True,True,False,False
22720,True,True,True,False,False,True,False,False,True,False,False,False
22721,False,True,True,False,False,True,False,False,False,False,False,False
22722,False,False,True,False,False,True,False,False,True,True,False,False
22723,True,False,True,False,True,True,False,False,False,False,False,False
22724,True,False,True,False,False,True,False,True,True,True,False,False
22725,True,True,True,False,False,True,False,False,True,False,False,False
22726,False,False,True,False,False,False,True,False,True,False,False,False
22727,True,True,True,False,False,True,False,False,True,True,False,False
22728,False,True,True,False,True,True,False,False,True,True,False,True
22729,False,False,True,False,True,True,True,False,True,True,False,False
22730,True,False,False,False,False,True,False,False,True,False,False,False
22731,True,False,True,False,False,True,True,False,True,True,False,False
22732,False,False,True,False,True,True,False,True,True,True,False,True
22733,False,False,True,False,True,True,True,False,True,True,False,False
22734,True,False,True,False,True,True,True,False,True,False,False,False
22735,False,False,True,False,True,True,False,False,False,False,False,False
22736,False,True,True,False,False,True,False,False,False,True,False,False
22737,False,True,True,False,True,True,False,False,False,False,False,False
22738,True,False,False,False,False,True,False,True,False,False,True,False
22739,True,False,True,False,False,True,False,False,False,True,False,False
22740,False,False,True,False,False,True,False,True,False,True,False,False
22741,True,True,True,False,True,True,True,False,True,False,False,False
22742,False,False,True,False,True,True,False,False,False,True,False,False
22743,False,False,True,False,False,True,True,False,False,False,False,False
22744,True,False,True,False,True,True,True,False,False,True,False,False
22745,True,True,True,False,False,True,False,False,False,False,False,False
22746,False,False,True,False,False,True,False,False,False,False,False,False
22747,False,False,True,False,True,True,True,False,False,False,False,False
22748,False,True,True,False,False,True,False,True,False,True,True,True
22749,True,False,True,False,False,True,False,False,True,False,False,False
22750,False,False,True,False,True,True,True,False,True,False,False,False
22751,True,True,True,False,True,False,False,False,True,False,False,False
22752,False,False,True,False,True,True,True,False,True,False,False,False
22753,False,True,True,False,True,True,False,False,False,False,False,False
22754,False,False,True,False,False,True,False,False,False,False,False,False
22755,True,True,True,False,False,True,False,False,False,True,False,False
22756,False,False,True,False,True,True,False,False,True,False,False,False
22757,True,True,True,False,True,True,False,False,True,False,False,False
22758,False,False,True,False,False,True,False,True,True,True,False,False
22759,False,True,True,False,True,True,False,False,True,False,False,False
22760,False,False,True,False,True,True,True,False,True,True,False,False
22761,True,False,True,False,True,True,False,False,False,True,False,True
22762,True,True,True,False,True,True,True,False,False,False,False,False
22763,False,True,True,False,True,True,False,False,True,True,False,False
22764,False,False,True,False,False,True,True,False,True,True,False,False
22765,True,False,False,False,False,True,True,False,False,False,False,False
22766,False,True,True,False,False,True,True,False,False,True,False,False
22767,False,True,True,False,True,True,False,True,False,True,True,True
22768,False,False,True,False,True,True,True,False,True,True,False,False
22769,False,True,True,False,True,True,True,False,False,False,False,False
22770,False,False,True,False,False,True,True,False,True,False,False,False
22771,True,True,True,False,False,True,False,True,False,False,True,True
22772,True,False,True,False,False,True,False,False,False,True,False,False
22773,True,False,False,False,False,True,False,False,True,False,False,False
22774,False,True,True,False,False,True,False,False,True,False,False,False
22775,False,False,True,False,True,False,True,False,False,True,False,False
22776,True,False,True,False,True,True,False,False,True,True,False,False
22777,True,True,True,False,True,True,False,False,False,False,False,False
22778,False,False,True,False,False,True,False,False,True,True,False,False
22779,True,False,True,False,True,True,True,False,True,False,False,False
22780,True,False,True,False,True,True,True,False,False,False,False,False
22781,False,False,True,False,False,True,False,False,True,True,False,False
22782,False,True,True,False,True,True,False,False,True,True,False,False
22783,True,False,False,False,True,True,False,False,False,True,False,True
22784,False,False,True,False,False,True,False,False,False,True,False,True
22785,False,False,True,False,False,True,False,False,True,False,False,False
22786,False,True,True,False,False,True,True,False,True,False,False,False
22787,False,True,True,False,False,True,False,False,False,False,False,False
22788,True,False,True,False,False,True,True,False,True,True,False,False
22789,False,True,True,False,False,True,False,False,True,False,False,False
22790,True,True,True,False,True,True,True,False,True,True,False,False
22791,True,True,True,False,False,True,False,False,False,True,False,False
22792,False,True,True,False,True,True,False,True,False,False,True,True
22793,True,False,True,False,True,False,False,False,True,True,False,False
22794,True,False,False,False,False,True,False,True,False,False,True,True
22795,True,True,True,False,False,True,False,False,False,True,False,False
22796,False,True,True,False,True,False,False,False,True,True,False,True
22797,False,True,True,False,False,True,True,False,True,False,False,False
22798,True,False,True,False,False,True,True,False,True,True,False,False
22799,False,True,True,False,True,True,False,False,False,False,False,True
22800,False,False,True,False,True,True,True,False,False,True,False,False
22801,True,True,True,False,False,False,False,True,True,True,False,False
22802,True,False,True,False,True,True,False,False,True,True,False,False
22803,True,True,True,False,True,True,False,True,True,True,False,True
22804,False,False,True,False,True,True,False,False,False,True,False,False
22805,True,False,True,False,False,False,False,False,True,False,False,False
22806,False,True,True,False,False,False,False,True,True,True,False,True
22807,False,True,True,False,False,True,False,False,False,False,False,False
22808,True,False,False,False,False,True,False,True,False,False,False,False
22809,False,False,True,False,False,True,False,False,False,True,False,False
22810,False,True,True,False,True,True,False,False,False,True,False,False
22811,True,True,True,False,True,True,False,False,True,True,False,False
22812,True,True,True,False,True,True,False,False,False,False,False,False
22813,False,True,True,False,True,True,False,True,True,False,False,False
22814,True,False,True,False,True,True,False,False,True,True,False,False
22815,True,False,True,False,True,True,False,False,True,False,False,True
22816,True,False,True,False,True,True,False,False,True,False,False,False
22817,True,True,True,False,False,True,False,False,True,True,False,True
22818,False,True,True,False,True,True,True,False,True,False,False,False
22819,False,False,True,False,False,True,True,False,True,False,False,False
22820,False,True,True,False,False,True,False,False,True,False,False,False
22821,False,True,True,False,True,True,False,True,True,True,True,False
22822,False,False,True,False,False,False,True,False,True,True,False,False
22823,True,True,True,False,False,True,False,False,True,True,False,True
22824,False,False,True,False,False,True,False,False,False,False,False,False
22825,False,True,True,False,True,False,False,True,True,True,False,False
22826,False,False,True,False,False,True,False,True,False,False,False,False
22827,False,False,True,False,False,True,False,False,True,True,False,False
22828,False,True,True,False,False,True,False,False,False,True,False,False
22829,True,True,True,False,True,True,True,False,False,True,False,False
22830,True,False,True,False,True,True,False,False,False,True,False,True
22831,True,True,True,False,True,True,False,False,False,True,False,True
22832,False,True,True,False,False,True,False,False,False,True,False,False
22833,False,True,True,False,True,True,False,False,True,False,False,False
22834,False,True,True,False,True,True,False,False,True,True,False,False
22835,False,False,True,False,False,True,False,False,True,False,False,False
22836,False,False,True,False,False,False,False,False,True,True,False,False
22837,True,False,True,False,False,True,False,True,False,False,False,False
22838,True,True,True,False,False,False,False,False,False,False,False,False
22839,True,False,True,False,False,True,True,False,False,True,False,False
22840,False,False,True,False,False,False,True,False,True,True,False,False
22841,True,False,True,False,True,True,True,False,True,False,False,False
22842,False,True,True,False,False,True,False,False,True,True,False,False
22843,False,True,True,False,False,True,True,False,True,False,False,False
22844,False,True,True,False,True,True,False,True,True,True,False,False
22845,False,True,True,False,False,True,False,False,True,True,False,False
22846,True,False,True,False,False,True,False,False,True,True,False,False
22847,False,True,True,False,True,True,False,False,False,True,False,False
22848,True,False,True,False,True,False,True,False,False,True,False,False
22849,True,False,True,False,False,True,False,True,False,True,False,False
22850,False,True,True,False,False,True,False,True,False,False,True,False
22851,True,False,True,False,True,True,False,False,True,False,False,False
22852,False,True,True,False,True,True,False,False,True,False,False,False
22853,True,False,False,False,True,True,False,False,False,True,False,True
22854,False,False,True,False,True,True,False,False,True,True,False,True
22855,True,False,True,False,False,True,True,False,True,True,False,True
22856,False,True,False,False,False,True,True,True,False,False,True,False
22857,False,False,True,False,False,True,False,True,True,True,False,False
22858,True,False,True,False,False,True,True,False,True,True,False,False
22859,True,True,True,False,False,True,False,True,True,True,False,True
22860,False,False,True,False,True,True,False,False,False,False,False,False
22861,True,False,True,False,False,True,True,False,False,False,False,False
22862,True,False,True,False,False,True,False,False,True,False,False,False
22863,False,False,True,False,False,True,True,False,True,True,False,False
22864,True,False,True,False,True,True,False,False,False,True,False,False
22865,False,True,True,False,False,True,True,False,False,True,False,False
22866,False,False,True,False,True,True,False,False,False,False,False,False
22867,True,True,True,False,True,False,False,False,True,False,False,False
22868,False,True,True,False,True,True,False,False,True,False,False,False
22869,True,False,False,False,True,True,False,False,True,True,False,False
22870,False,True,True,False,True,True,False,True,False,True,False,True
22871,False,False,True,False,True,True,False,True,False,True,False,False
22872,False,False,True,False,True,True,False,False,False,True,False,False
22873,False,False,True,False,False,True,True,False,True,False,False,False
22874,False,False,True,False,True,True,False,False,True,True,False,False
22875,True,True,False,False,False,True,False,False,False,False,False,False
22876,False,False,False,False,False,True,False,False,False,True,False,False
22877,True,True,True,False,True,True,False,True,True,False,True,True
22878,True,True,True,False,True,True,False,False,False,False,False,False
22879,True,False,True,False,False,True,False,False,True,True,False,False
22880,False,True,True,False,False,True,False,False,False,False,False,False
22881,True,False,True,False,False,True,False,False,True,False,False,False
22882,False,True,True,False,False,True,False,True,False,True,False,False
22883,True,True,True,False,False,False,True,False,False,True,False,False
22884,True,True,True,False,True,True,False,False,True,False,False,False
22885,True,True,True,False,False,True,False,False,True,True,False,False
22886,False,False,True,False,False,True,False,False,True,True,False,True
22887,True,False,True,False,True,True,False,False,False,True,False,True
22888,False,True,True,False,False,False,False,False,False,False,False,False
22889,True,True,True,False,True,True,False,False,True,False,False,True
22890,True,False,True,False,False,True,True,False,True,False,False,False
22891,True,True,True,False,False,True,False,False,False,False,False,False
22892,True,False,True,False,False,True,True,False,True,False,False,False
22893,True,True,True,False,False,True,False,False,True,False,False,False
22894,True,True,True,False,False,False,False,False,True,True,False,False
22895,True,False,True,False,True,True,False,False,False,False,False,False
22896,True,False,True,False,True,True,True,False,True,False,False,False
22897,True,True,True,False,False,True,True,False,True,True,False,False
22898,False,False,True,False,False,True,True,False,False,False,False,False
22899,False,False,True,False,False,True,False,True,False,True,False,False
22900,False,True,True,False,True,True,False,True,True,False,False,False
22901,False,False,False,False,True,True,False,False,True,True,False,False
22902,False,True,True,False,False,True,False,False,True,False,False,False
22903,True,False,True,False,True,True,True,False,True,True,False,True
22904,True,True,True,False,False,True,False,False,False,True,False,False
22905,False,True,True,False,False,True,False,False,False,True,False,False
22906,False,False,False,False,False,False,False,False,True,False,False,False
22907,True,False,False,False,False,True,False,True,True,True,True,True
22908,True,True,True,False,True,True,True,False,False,False,False,False
22909,False,True,True,False,True,True,True,False,True,False,False,False
22910,False,True,True,False,False,True,False,False,True,True,False,True
22911,True,True,True,False,True,True,True,False,True,True,False,False
22912,True,False,True,False,False,True,False,False,False,False,False,False
22913,True,True,True,False,True,True,False,False,False,False,False,False
22914,False,True,True,False,False,True,False,True,False,True,False,False
22915,True,False,True,False,True,True,True,False,True,True,False,False
22916,False,False,True,False,True,True,True,False,True,True,False,False
22917,True,True,True,False,True,False,False,False,False,False,False,True
22918,True,True,True,False,False,True,False,False,False,False,False,False
22919,False,True,True,False,False,True,False,True,True,False,False,False
22920,True,False,True,False,False,True,False,False,False,True,False,True
22921,False,True,True,False,False,True,False,False,False,False,False,False
22922,False,False,True,False,True,True,True,False,False,True,False,False
22923,False,False,True,False,False,False,True,True,True,True,False,True
22924,False,False,True,False,False,True,True,True,False,False,False,False
22925,True,False,True,False,False,True,True,False,True,False,False,False
22926,False,True,True,False,False,True,False,False,True,False,False,False
22927,True,False,True,False,False,True,True,False,True,True,False,False
22928,False,False,True,False,True,True,False,False,False,False,False,False
22929,False,True,True,False,False,True,False,False,False,False,False,False
22930,False,True,True,False,False,False,True,False,True,False,False,False
22931,False,True,True,False,True,True,False,False,False,True,False,False
22932,False,False,True,False,True,True,False,True,True,True,False,False
22933,True,False,True,False,False,True,True,False,True,True,False,False
22934,False,True,True,False,False,False,True,False,False,False,False,False
22935,True,True,True,False,True,False,False,False,True,False,False,False
22936,False,True,True,False,True,True,False,True,True,True,True,True
22937,False,False,True,False,False,True,False,False,True,True,False,False
22938,False,False,True,False,True,True,True,False,True,True,False,False
22939,True,False,True,False,False,True,False,False,True,False,False,False
22940,False,True,True,False,True,True,True,False,True,True,False,False
22941,False,False,True,False,False,True,True,True,True,True,False,False
22942,True,False,False,False,False,True,False,True,False,False,False,True
22943,False,True,True,False,False,True,False,False,False,False,False,False
22944,True,False,True,False,True,True,True,False,False,True,False,False
22945,False,True,True,False,False,True,False,True,True,False,False,False
22946,False,True,True,False,True,True,True,False,False,True,False,False
22947,False,False,True,False,False,True,False,False,True,False,False,False
22948,False,False,True,False,True,True,False,True,False,True,True,True
22949,False,True,True,False,False,True,True,False,False,True,False,False
22950,True,False,True,False,False,True,False,True,True,True,False,False
22951,False,True,True,False,True,True,False,False,True,True,False,False
22952,True,False,True,False,True,True,True,False,True,False,False,False
22953,False,True,True,False,False,True,False,False,False,True,False,False
22954,True,False,True,False,True,False,True,False,False,False,False,False
22955,False,False,True,False,False,True,True,False,True,True,False,False
22956,False,True,True,False,True,True,False,True,False,False,False,True
22957,True,True,False,False,True,True,False,False,False,True,False,False
22958,False,False,True,False,False,True,False,False,False,False,False,False
22959,True,False,True,False,True,True,False,False,True,True,False,False
22960,False,True,True,False,False,True,False,False,True,False,False,False
22961,True,False,True,False,False,True,False,False,False,True,False,False
22962,False,True,False,False,False,True,False,False,True,True,False,False
22963,False,True,True,False,True,True,False,False,False,True,False,False
22964,True,False,True,False,False,True,False,False,True,True,False,False
22965,True,False,True,False,True,True,True,False,False,True,False,False
22966,True,True,True,False,False,True,False,False,True,False,False,False
22967,True,False,True,False,True,True,True,False,False,True,False,False
22968,True,False,True,False,True,True,False,False,True,False,False,False
22969,False,False,True,False,True,True,False,False,False,False,False,False
22970,True,True,True,False,True,True,False,False,False,False,False,False
22971,False,False,True,False,False,True,False,False,True,False,False,False
22972,False,True,True,False,False,True,True,True,False,True,False,False
22973,False,False,True,False,False,True,True,False,True,False,False,False
22974,False,True,True,False,False,False,False,False,True,True,False,False
22975,True,True,True,False,False,False,False,False,True,True,False,False
22976,False,True,True,False,True,True,False,False,False,True,False,False
22977,False,False,True,False,False,True,True,False,True,False,False,False
22978,True,False,True,False,True,True,False,False,True,False,False,False
22979,False,False,True,False,False,True,False,False,True,True,False,False
22980,False,True,True,False,False,True,False,False,False,True,False,False
22981,False,False,True,False,True,True,False,True,False,True,False,False
22982,False,False,True,False,False,True,False,False,True,False,False,False
22983,True,False,True,False,True,True,True,False,False,False,False,False
22984,False,False,True,False,True,True,True,False,False,True,False,False
22985,False,True,False,False,False,True,False,False,True,False,False,False
22986,True,False,True,False,False,False,False,False,False,False,False,False
22987,True,False,True,False,True,False,True,False,True,False,False,False
22988,False,True,True,False,True,True,False,True,False,False,False,False
